loss,bay2_loss,row2_loss,tier2_loss,bay2_accuracy,row2_accuracy,tier2_accuracy,val_loss,val_bay2_loss,val_row2_loss,val_tier2_loss,val_bay2_accuracy,val_row2_accuracy,val_tier2_accuracy
3.89349102973938,1.3830519914627075,1.4796433448791504,1.0307949781417847,0.6486258506774902,0.44310203194618225,0.5330340266227722,3.8383307456970215,1.3695107698440552,1.4530500173568726,1.0157700777053833,0.657608687877655,0.4521739184856415,0.5409782528877258
3.870323419570923,1.364270806312561,1.4768598079681396,1.02919340133667,0.6595646142959595,0.44302040338516235,0.5349931716918945,3.8150126934051514,1.3493057489395142,1.450631022453308,1.0150758028030396,0.6638043522834778,0.4551087021827698,0.5393478274345398
3.844865083694458,1.3440985679626465,1.473794937133789,1.0269715785980225,0.6655782461166382,0.44506123661994934,0.539455771446228,3.79136061668396,1.3296068906784058,1.448620319366455,1.0131336450576782,0.6686956286430359,0.45500001311302185,0.5484782457351685
3.822819232940674,1.3259278535842896,1.4716075658798218,1.025283694267273,0.6687890887260437,0.4440816342830658,0.538040816783905,3.7670016288757324,1.3115850687026978,1.444836139678955,1.0105805397033691,0.6716304421424866,0.4538043439388275,0.5475000143051147
3.800265312194824,1.308266043663025,1.4689991474151611,1.0230002403259277,0.6761088371276855,0.44786393642425537,0.5404353737831116,3.747004747390747,1.2968660593032837,1.4416074752807617,1.0085312128067017,0.6705434918403625,0.4644565284252167,0.5441304445266724
3.777360677719116,1.2898271083831787,1.4663503170013428,1.0211831331253052,0.6786666512489319,0.44734692573547363,0.5402176976203918,3.7191553115844727,1.274172306060791,1.438550353050232,1.0064325332641602,0.6884782314300537,0.4630434811115265,0.5403260588645935
3.756291151046753,1.2724422216415405,1.4641646146774292,1.0196844339370728,0.6861768960952759,0.448789119720459,0.5419591665267944,3.6997432708740234,1.258394718170166,1.4366405010223389,1.0047078132629395,0.6890217661857605,0.45978260040283203,0.5468478202819824
3.7350430488586426,1.254826307296753,1.4620163440704346,1.018200159072876,0.6909387707710266,0.4499319791793823,0.5423945784568787,3.6857056617736816,1.2435896396636963,1.4367667436599731,1.0053493976593018,0.7021738886833191,0.4595652222633362,0.550000011920929
3.7152974605560303,1.2397174835205078,1.4590219259262085,1.0165584087371826,0.6967890858650208,0.4525986313819885,0.5435918569564819,3.6588807106018066,1.2245056629180908,1.4328116178512573,1.001563310623169,0.7002173662185669,0.46434783935546875,0.5452173948287964
3.693969249725342,1.222582459449768,1.4562034606933594,1.0151833295822144,0.7012245059013367,0.4540408253669739,0.5445442199707031,3.641906976699829,1.2109752893447876,1.4301273822784424,1.0008045434951782,0.7014130353927612,0.4651086926460266,0.5489130616188049
3.673927068710327,1.2066413164138794,1.4543198347091675,1.0129659175872803,0.7064489722251892,0.4545033872127533,0.5468299388885498,3.6207571029663086,1.1954282522201538,1.4265366792678833,0.9987920522689819,0.7102174162864685,0.4669565260410309,0.5491304397583008
3.655456781387329,1.1920981407165527,1.4521560668945312,1.0112026929855347,0.7118911743164062,0.4563809633255005,0.5452789068222046,3.6099092960357666,1.1830694675445557,1.4289342164993286,0.9979054927825928,0.7067391276359558,0.46423912048339844,0.5559782385826111
3.638195276260376,1.178173542022705,1.4502034187316895,1.009818196296692,0.7131428718566895,0.4554557800292969,0.5499864220619202,3.5860321521759033,1.1666090488433838,1.423264741897583,0.9961583614349365,0.7178260684013367,0.47217389941215515,0.5555434823036194
3.6152074337005615,1.1598320007324219,1.4470661878585815,1.0083093643188477,0.7240816354751587,0.46024489402770996,0.5521632432937622,3.56343412399292,1.148630142211914,1.421348214149475,0.9934560656547546,0.7216304540634155,0.46978262066841125,0.5590217113494873
3.5943074226379395,1.1447423696517944,1.4438787698745728,1.0056862831115723,0.7259320020675659,0.4595102071762085,0.5512381196022034,3.544621706008911,1.1341650485992432,1.417586088180542,0.9928705096244812,0.7253260612487793,0.47315216064453125,0.5600000023841858
3.576411247253418,1.1302682161331177,1.4413039684295654,1.0048391819000244,0.7315918207168579,0.4632652997970581,0.5512381196022034,3.5321784019470215,1.1236050128936768,1.4171210527420044,0.991452693939209,0.7334782481193542,0.4698913097381592,0.5610869526863098
3.558058738708496,1.115767240524292,1.4394500255584717,1.002841830253601,0.738448977470398,0.46307483315467834,0.554394543170929,3.5101125240325928,1.1066778898239136,1.4145381450653076,0.9888967275619507,0.7327173948287964,0.4740217328071594,0.5577173829078674
3.538663148880005,1.101198673248291,1.4364469051361084,1.001017451286316,0.7419863939285278,0.46487075090408325,0.5534421801567078,3.4899206161499023,1.0923043489456177,1.4108258485794067,0.986790120601654,0.7364130616188049,0.4763043522834778,0.5629347562789917
3.5199358463287354,1.0873366594314575,1.4331467151641846,0.9994523525238037,0.7475918531417847,0.466802716255188,0.5561632513999939,3.4755842685699463,1.079336404800415,1.4101165533065796,0.9861314296722412,0.7434782385826111,0.4744565188884735,0.5627173781394958
3.5048515796661377,1.075050950050354,1.4313335418701172,0.9984667897224426,0.7475918531417847,0.46682992577552795,0.5593469142913818,3.4569170475006104,1.0655854940414429,1.4066696166992188,0.9846624135971069,0.7473912835121155,0.4778260886669159,0.5643478035926819
3.4843266010284424,1.0596418380737305,1.4289065599441528,0.9957783818244934,0.7594558000564575,0.46808162331581116,0.5593197345733643,3.4370810985565186,1.0508733987808228,1.403243064880371,0.982964813709259,0.7509782314300537,0.48152172565460205,0.5684782862663269
3.4686174392700195,1.0472439527511597,1.4266276359558105,0.9947457313537598,0.7590476274490356,0.46979591250419617,0.5614966154098511,3.424626588821411,1.0396020412445068,1.402552604675293,0.9824720621109009,0.762499988079071,0.48152172565460205,0.5743478536605835
3.451085090637207,1.0340818166732788,1.4236879348754883,0.9933148622512817,0.7627483010292053,0.47295239567756653,0.5616326332092285,3.403550624847412,1.026587724685669,1.39671790599823,0.9802451729774475,0.7652173638343811,0.4842391312122345,0.5693477988243103
3.434081792831421,1.0212324857711792,1.4209280014038086,0.9919209480285645,0.7651428580284119,0.4704761803150177,0.5647618770599365,3.3860340118408203,1.0140079259872437,1.3934344053268433,0.9785917401313782,0.7673913240432739,0.4841304421424866,0.5683695673942566
3.4145169258117676,1.0073084831237793,1.4176545143127441,0.9895537495613098,0.7703401446342468,0.47482994198799133,0.5642449259757996,3.3740007877349854,1.0028998851776123,1.3949297666549683,0.97617107629776,0.7682608962059021,0.47717392444610596,0.5709782838821411
3.399547576904297,0.9965826272964478,1.4155340194702148,0.987430989742279,0.7737414836883545,0.47450339794158936,0.5671836733818054,3.3526933193206787,0.9877098202705383,1.388408899307251,0.976574182510376,0.7696738839149475,0.48989129066467285,0.5756521821022034
3.38207745552063,0.9832924008369446,1.4125773906707764,0.986207902431488,0.7765442132949829,0.47825849056243896,0.568108856678009,3.342506170272827,0.9797155261039734,1.3886291980743408,0.9741609692573547,0.7727174162864685,0.4871739149093628,0.5748913288116455
3.3667261600494385,0.9728038311004639,1.4095696210861206,0.9843528270721436,0.7768979668617249,0.4770612120628357,0.5674830079078674,3.3234915733337402,0.9658624529838562,1.3856106996536255,0.9720181822776794,0.7818478345870972,0.4901086986064911,0.5774999856948853
3.3505969047546387,0.9592140913009644,1.4079399108886719,0.9834428429603577,0.7820408344268799,0.4786122441291809,0.5697687268257141,3.3077776432037354,0.9532493352890015,1.382727026939392,0.9718015193939209,0.7823913097381592,0.49826085567474365,0.58152174949646
3.3322832584381104,0.9469910860061646,1.4036399126052856,0.9816528558731079,0.7862856984138489,0.48329252004623413,0.5733877420425415,3.2894535064697266,0.942014753818512,1.3788176774978638,0.9686213731765747,0.7828260660171509,0.4946739077568054,0.5772826075553894
3.316751480102539,0.9363807439804077,1.401213526725769,0.979157030582428,0.788489818572998,0.485115647315979,0.5736326575279236,3.2722625732421875,0.9289544224739075,1.3762750625610352,0.967033326625824,0.7880434989929199,0.5013043284416199,0.5783695578575134
3.2999701499938965,0.9243913292884827,1.3984384536743164,0.9771405458450317,0.7908843755722046,0.48634013533592224,0.5741768479347229,3.2565054893493652,0.9170973300933838,1.3737472295761108,0.9656607508659363,0.79347825050354,0.49478259682655334,0.5822826027870178
3.2800252437591553,0.9090808033943176,1.3957021236419678,0.9752420783042908,0.7947754859924316,0.48710203170776367,0.575836718082428,3.2373876571655273,0.9043928980827332,1.3701045513153076,0.9628900289535522,0.7905434966087341,0.5041304230690002,0.5792391300201416
3.2644290924072266,0.8980715274810791,1.3923009634017944,0.974057137966156,0.7969796061515808,0.49080273509025574,0.5771700739860535,3.220719337463379,0.8911637663841248,1.3684628009796143,0.9610926508903503,0.7948912978172302,0.4985869526863098,0.5803260803222656
3.2480266094207764,0.8866260647773743,1.389714002609253,0.9716864824295044,0.7993197441101074,0.4906666576862335,0.5792381167411804,3.2061731815338135,0.8818433880805969,1.3646347522735596,0.9596952199935913,0.7998912930488586,0.5080434679985046,0.5848913192749023
3.2335941791534424,0.8770243525505066,1.386579155921936,0.969990611076355,0.8038367629051208,0.4941224455833435,0.5809524059295654,3.18984317779541,0.8705868721008301,1.361413598060608,0.9578431248664856,0.8091304302215576,0.5040217638015747,0.5872825980186462
3.2167675495147705,0.8650312423706055,1.383791446685791,0.967944860458374,0.8071836829185486,0.4949115514755249,0.5830203890800476,3.1766936779022217,0.8610119223594666,1.3593007326126099,0.95638108253479,0.8058695793151855,0.5039130449295044,0.5879347920417786
3.2021753787994385,0.8550869822502136,1.3806238174438477,0.9664645195007324,0.8103129267692566,0.49934694170951843,0.5845442414283752,3.16090726852417,0.8498830199241638,1.3560811281204224,0.9549428820610046,0.8075000047683716,0.5121738910675049,0.5888043642044067
3.1850664615631104,0.8437560796737671,1.3772733211517334,0.9640374779701233,0.8124898076057434,0.5002720952033997,0.5854149460792542,3.1472437381744385,0.8408001065254211,1.3537209033966064,0.9527227282524109,0.813043475151062,0.5128260850906372,0.595652163028717
3.1745729446411133,0.8367900252342224,1.3750885725021362,0.9626936316490173,0.8115918636322021,0.5020408034324646,0.5876190662384033,3.131687879562378,0.8313776850700378,1.3493472337722778,0.9509631991386414,0.8140217661857605,0.5133695602416992,0.5969565510749817
3.157228469848633,0.8252755999565125,1.371557593345642,0.9603956341743469,0.8157278895378113,0.503782331943512,0.5917006731033325,3.1216602325439453,0.8227986693382263,1.34806489944458,0.9507970213890076,0.8111956715583801,0.5101087093353271,0.5919564962387085
3.144918918609619,0.8154571652412415,1.3696558475494385,0.9598056674003601,0.8190203905105591,0.5043809413909912,0.5907754898071289,3.103874921798706,0.8126123547554016,1.3444610834121704,0.946801483631134,0.8168478012084961,0.5168478488922119,0.5942391157150269
3.1296844482421875,0.806528627872467,1.3663731813430786,0.9567822813987732,0.8217687010765076,0.5064761638641357,0.5905306339263916,3.088549852371216,0.8024011850357056,1.3409221172332764,0.9452263116836548,0.8216304183006287,0.5179347991943359,0.5979347825050354
3.1139893531799316,0.7961995601654053,1.3628398180007935,0.9549497365951538,0.8248435258865356,0.5074013471603394,0.592136025428772,3.0734777450561523,0.7929263114929199,1.3367398977279663,0.9438116550445557,0.8196738958358765,0.52173912525177,0.6014130711555481
3.100318193435669,0.7865821719169617,1.3601560592651367,0.9535802602767944,0.8257142901420593,0.5091700553894043,0.5951020121574402,3.063281774520874,0.7852035760879517,1.3360702991485596,0.9420078992843628,0.8231521844863892,0.5188043713569641,0.6010869741439819
3.0857999324798584,0.7770228981971741,1.357345700263977,0.9514315724372864,0.8292788863182068,0.5119456052780151,0.5971700549125671,3.04624342918396,0.7725579738616943,1.3329991102218628,0.9406862854957581,0.8297826051712036,0.521195650100708,0.5971739292144775
3.072409152984619,0.7684075236320496,1.3541486263275146,0.9498531818389893,0.832843542098999,0.511156439781189,0.5991836786270142,3.0366499423980713,0.7673559784889221,1.330536127090454,0.938757598400116,0.8224999904632568,0.5303260684013367,0.6020652055740356
3.058461904525757,0.7598057389259338,1.3513281345367432,0.9473278522491455,0.8333605527877808,0.5152108669281006,0.6007347106933594,3.019205093383789,0.755336344242096,1.3265674114227295,0.9373015761375427,0.83152174949646,0.5221739411354065,0.6013043522834778
3.0428411960601807,0.7506823539733887,1.3468191623687744,0.9453396797180176,0.8356190323829651,0.5152925252914429,0.6016870737075806,3.0081117153167725,0.7474973797798157,1.326067328453064,0.934546947479248,0.8339130282402039,0.521195650100708,0.601630449295044
3.0371451377868652,0.7445825934410095,1.3478868007659912,0.9446757435798645,0.8345034122467041,0.5146666765213013,0.6009251475334167,2.998223304748535,0.7417454123497009,1.3225995302200317,0.9338783025741577,0.8349999785423279,0.5256521701812744,0.6092391014099121
3.0180318355560303,0.7347509264945984,1.3417946100234985,0.941486120223999,0.8394830226898193,0.5181496739387512,0.6057415008544922,2.983776807785034,0.7335682511329651,1.3185681104660034,0.9316403865814209,0.8359782695770264,0.5247825980186462,0.6107608675956726
3.0053467750549316,0.7266237139701843,1.3387346267700195,0.9399886727333069,0.8395918607711792,0.5189115405082703,0.6059319972991943,2.968132972717285,0.7226229310035706,1.3165227174758911,0.9289871454238892,0.8371739387512207,0.5280434489250183,0.6104347705841064
2.9882984161376953,0.7158796787261963,1.3352516889572144,0.9371668100357056,0.8426394462585449,0.5224489569664001,0.609333336353302,2.9525511264801025,0.7141247391700745,1.311678171157837,0.926748514175415,0.8414130210876465,0.5335869789123535,0.6089130640029907
2.975041627883911,0.7073202133178711,1.3322186470031738,0.9355028867721558,0.8479999899864197,0.5238911509513855,0.6094149947166443,2.93764328956604,0.7041493058204651,1.3082767724990845,0.9252170324325562,0.845108687877655,0.5373913049697876,0.6150000095367432
2.96370267868042,0.7004417777061462,1.330092191696167,0.9331687688827515,0.8475102186203003,0.5238639712333679,0.6137415170669556,2.9322569370269775,0.7003360390663147,1.30726957321167,0.9246512651443481,0.8480435013771057,0.5319564938545227,0.6218478083610535
2.9525439739227295,0.6933228373527527,1.3270543813705444,0.9321667551994324,0.8492516875267029,0.5263129472732544,0.6119455695152283,2.920172691345215,0.693365752696991,1.3051143884658813,0.9216927289962769,0.8478260636329651,0.530434787273407,0.6154347658157349
2.939629554748535,0.6856451034545898,1.3250830173492432,0.9289010763168335,0.8511292338371277,0.5253877639770508,0.6148571372032166,2.9068710803985596,0.6842432618141174,1.3023070096969604,0.9203208684921265,0.8523913025856018,0.5286956429481506,0.6136956810951233
2.9226579666137695,0.675897479057312,1.320167899131775,0.9265926480293274,0.8537142872810364,0.5273469090461731,0.6157550811767578,2.8880181312561035,0.6768104434013367,1.2936683893203735,0.9175395369529724,0.8505434989929199,0.5472826361656189,0.6110869646072388
2.909039258956909,0.6681442260742188,1.3161969184875488,0.9246978759765625,0.8552109003067017,0.5315918326377869,0.6163265109062195,2.8705317974090576,0.6646634936332703,1.291528582572937,0.9143397212028503,0.8577173948287964,0.5491304397583008,0.6220652461051941
2.894831418991089,0.6604027152061462,1.312241792678833,0.922187328338623,0.8604081869125366,0.5341224670410156,0.6193469166755676,2.8617002964019775,0.6585401296615601,1.2905791997909546,0.9125813245773315,0.8596739172935486,0.5430434942245483,0.6221739053726196
2.881850242614746,0.6523088812828064,1.3096500635147095,0.9198912382125854,0.8630204200744629,0.5345034003257751,0.6217958927154541,2.8493475914001465,0.6527231335639954,1.2851676940917969,0.9114567041397095,0.8631521463394165,0.542391300201416,0.6221739053726196
2.8683788776397705,0.6444112658500671,1.3062950372695923,0.9176724553108215,0.8632108569145203,0.5361904501914978,0.6220136284828186,2.834338426589966,0.6441581845283508,1.2807790040969849,0.9094008803367615,0.864130437374115,0.552173912525177,0.6205434799194336
2.8571412563323975,0.6379077434539795,1.3035638332366943,0.915669858455658,0.8666122555732727,0.5398639440536499,0.621850311756134,2.8266661167144775,0.6373376250267029,1.2805545330047607,0.9087740182876587,0.8650000095367432,0.5427173972129822,0.625543475151062
2.8461921215057373,0.6314754486083984,1.3008008003234863,0.9139154553413391,0.8664489984512329,0.5368162989616394,0.6234557628631592,2.8086912631988525,0.6282172799110413,1.276345133781433,0.9041287899017334,0.8672826290130615,0.5509782433509827,0.6273912787437439
2.8330273628234863,0.6247148513793945,1.29701566696167,0.9112967252731323,0.8690068125724792,0.5404353737831116,0.6276190280914307,2.8019461631774902,0.6247380375862122,1.2753512859344482,0.9018567800521851,0.8701087236404419,0.5457608699798584,0.6248912811279297
2.8190672397613525,0.6167783737182617,1.2932125329971313,0.9090763926506042,0.869823157787323,0.5432652831077576,0.6281088590621948,2.786958694458008,0.6170937418937683,1.2688913345336914,0.9009738564491272,0.8742391467094421,0.5560869574546814,0.6264130473136902
2.8055131435394287,0.6093320250511169,1.289282202720642,0.9068990349769592,0.8720272183418274,0.5468026995658875,0.6293333172798157,2.7715227603912354,0.6068862676620483,1.264855980873108,0.8997805118560791,0.876086950302124,0.5575000047683716,0.6294565200805664
2.795161724090576,0.6021219491958618,1.2878327369689941,0.9052071571350098,0.875482976436615,0.5463129281997681,0.6300135850906372,2.766010046005249,0.603331446647644,1.2661930322647095,0.8964852690696716,0.8756521940231323,0.5544565320014954,0.6286956667900085
